RAIN,DATE,TMAX,TMIN,PRCP,PREV_PRCP_1,PREV_PRCP_2,PREV_PRCP_3,PREV_PRCP_4,PREV_PRCP_5,PREV_PRCP_6,PREV_PRCP_7,PREV_PRCP_8,PREV_PRCP_9,PREV_PRCP_10
TRUE,1971-02-02,46,36,0.07,0.01,0,0,0.01,0,0,0.16,0.51,0.59,0
TRUE,1971-02-03,44,36,0.15,0.07,0.01,0,0,0.01,0,0,0.16,0.51,0.59
TRUE,1971-02-04,43,35,0.45,0.15,0.07,0.01,0,0,0.01,0,0,0.16,0.51
FALSE,1971-02-05,44,34,0,0.45,0.15,0.07,0.01,0,0,0.01,0,0,0.16
FALSE,1971-02-06,42,29,0,0,0.45,0.15,0.07,0.01,0,0,0.01,0,0
FALSE,1971-02-07,46,31,0,0,0,0.45,0.15,0.07,0.01,0,0,0.01,0
FALSE,1971-02-08,49,32,0,0,0,0,0.45,0.15,0.07,0.01,0,0,0.01
TRUE,1971-02-09,47,37,0.38,0,0,0,0,0.45,0.15,0.07,0.01,0,0
TRUE,1971-02-10,53,46,0.31,0.38,0,0,0,0,0.45,0.15,0.07,0.01,0
FALSE,1971-02-11,56,47,0,0.31,0.38,0,0,0,0,0.45,0.15,0.07,0.01
TRUE,1971-02-12,52,45,0.04,0,0.31,0.38,0,0,0,0,0.45,0.15,0.07
TRUE,1971-02-13,56,48,0.05,0.04,0,0.31,0.38,0,0,0,0,0.45,0.15
TRUE,1971-02-14,56,45,0.74,0.05,0.04,0,0.31,0.38,0,0,0,0,0.45
TRUE,1971-02-15,49,44,0.52,0.74,0.05,0.04,0,0.31,0.38,0,0,0,0
FALSE,1971-02-16,51,41,0,0.52,0.74,0.05,0.04,0,0.31,0.38,0,0,0
FALSE,1971-02-17,51,42,0,0,0.52,0.74,0.05,0.04,0,0.31,0.38,0,0
TRUE,1971-02-18,46,40,0.55,0,0,0.52,0.74,0.05,0.04,0,0.31,0.38,0
TRUE,1971-02-19,44,37,0.11,0.55,0,0,0.52,0.74,0.05,0.04,0,0.31,0.38
FALSE,1971-02-20,45,32,0,0.11,0.55,0,0,0.52,0.74,0.05,0.04,0,0.31
TRUE,1971-02-21,46,34,0.07,0,0.11,0.55,0,0,0.52,0.74,0.05,0.04,0
TRUE,1971-02-22,48,41,0.2,0.07,0,0.11,0.55,0,0,0.52,0.74,0.05,0.04
TRUE,1971-02-23,48,42,0.13,0.2,0.07,0,0.11,0.55,0,0,0.52,0.74,0.05
TRUE,1971-02-24,47,37,0.31,0.13,0.2,0.07,0,0.11,0.55,0,0,0.52,0.74
FALSE,1971-02-25,47,32,0,0.31,0.13,0.2,0.07,0,0.11,0.55,0,0,0.52
TRUE,1971-02-26,40,32,0.04,0,0.31,0.13,0.2,0.07,0,0.11,0.55,0,0
TRUE,1971-02-27,38,28,0.12,0.04,0,0.31,0.13,0.2,0.07,0,0.11,0.55,0
TRUE,1971-02-28,37,24,0.11,0.12,0.04,0,0.31,0.13,0.2,0.07,0,0.11,0.55
FALSE,1971-03-01,39,23,0,0.11,0.12,0.04,0,0.31,0.13,0.2,0.07,0,0.11
TRUE,1971-03-02,44,31,0.32,0,0.11,0.12,0.04,0,0.31,0.13,0.2,0.07,0
TRUE,1971-03-03,41,33,0.09,0.32,0,0.11,0.12,0.04,0,0.31,0.13,0.2,0.07
TRUE,1971-03-04,39,33,0.21,0.09,0.32,0,0.11,0.12,0.04,0,0.31,0.13,0.2
FALSE,1971-03-05,42,30,0,0.21,0.09,0.32,0,0.11,0.12,0.04,0,0.31,0.13
TRUE,1971-03-06,43,35,0.36,0,0.21,0.09,0.32,0,0.11,0.12,0.04,0,0.31
TRUE,1971-03-07,47,34,0.67,0.36,0,0.21,0.09,0.32,0,0.11,0.12,0.04,0
FALSE,1971-03-08,44,35,0,0.67,0.36,0,0.21,0.09,0.32,0,0.11,0.12,0.04
TRUE,1971-03-09,45,37,0.34,0,0.67,0.36,0,0.21,0.09,0.32,0,0.11,0.12
TRUE,1971-03-10,47,42,0.87,0.34,0,0.67,0.36,0,0.21,0.09,0.32,0,0.11
TRUE,1971-03-11,45,41,0.5,0.87,0.34,0,0.67,0.36,0,0.21,0.09,0.32,0
TRUE,1971-03-12,51,42,0.22,0.5,0.87,0.34,0,0.67,0.36,0,0.21,0.09,0.32
TRUE,1971-03-13,49,37,0.12,0.22,0.5,0.87,0.34,0,0.67,0.36,0,0.21,0.09
TRUE,1971-03-14,48,37,0.3,0.12,0.22,0.5,0.87,0.34,0,0.67,0.36,0,0.21
FALSE,1971-03-15,46,35,0,0.3,0.12,0.22,0.5,0.87,0.34,0,0.67,0.36,0
TRUE,1971-03-16,46,32,0.14,0,0.3,0.12,0.22,0.5,0.87,0.34,0,0.67,0.36
FALSE,1971-03-17,44,32,0,0.14,0,0.3,0.12,0.22,0.5,0.87,0.34,0,0.67
FALSE,1971-03-18,49,31,0,0,0.14,0,0.3,0.12,0.22,0.5,0.87,0.34,0
FALSE,1971-03-19,55,32,0,0,0,0.14,0,0.3,0.12,0.22,0.5,0.87,0.34
FALSE,1971-03-20,48,35,0,0,0,0,0.14,0,0.3,0.12,0.22,0.5,0.87
FALSE,1971-03-21,49,32,0,0,0,0,0,0.14,0,0.3,0.12,0.22,0.5
TRUE,1971-03-22,48,39,0.6,0,0,0,0,0,0.14,0,0.3,0.12,0.22
TRUE,1971-03-23,53,45,0.94,0.6,0,0,0,0,0,0.14,0,0.3,0.12
FALSE,1971-03-24,49,35,0,0.94,0.6,0,0,0,0,0,0.14,0,0.3
TRUE,1971-03-25,50,33,0.1,0,0.94,0.6,0,0,0,0,0,0.14,0
TRUE,1971-03-26,47,39,0.39,0.1,0,0.94,0.6,0,0,0,0,0,0.14
TRUE,1971-03-27,45,39,0.1,0.39,0.1,0,0.94,0.6,0,0,0,0,0
TRUE,1971-03-28,52,40,0.3,0.1,0.39,0.1,0,0.94,0.6,0,0,0,0
TRUE,1971-03-29,55,42,0.49,0.3,0.1,0.39,0.1,0,0.94,0.6,0,0,0
TRUE,1971-03-30,46,38,0.06,0.49,0.3,0.1,0.39,0.1,0,0.94,0.6,0,0
FALSE,1971-03-31,49,37,0,0.06,0.49,0.3,0.1,0.39,0.1,0,0.94,0.6,0
TRUE,1971-04-01,54,33,0.06,0,0.06,0.49,0.3,0.1,0.39,0.1,0,0.94,0.6
TRUE,1971-04-02,53,40,0.03,0.06,0,0.06,0.49,0.3,0.1,0.39,0.1,0,0.94
FALSE,1971-04-03,56,35,0,0.03,0.06,0,0.06,0.49,0.3,0.1,0.39,0.1,0
FALSE,1971-04-04,62,35,0,0,0.03,0.06,0,0.06,0.49,0.3,0.1,0.39,0.1
FALSE,1971-04-05,69,38,0,0,0,0.03,0.06,0,0.06,0.49,0.3,0.1,0.39
TRUE,1971-04-06,51,43,0.12,0,0,0,0.03,0.06,0,0.06,0.49,0.3,0.1
TRUE,1971-04-07,49,40,0.02,0.12,0,0,0,0.03,0.06,0,0.06,0.49,0.3
TRUE,1971-04-08,51,40,0.53,0.02,0.12,0,0,0,0.03,0.06,0,0.06,0.49
TRUE,1971-04-09,49,39,0.96,0.53,0.02,0.12,0,0,0,0.03,0.06,0,0.06
TRUE,1971-04-10,49,36,0.26,0.96,0.53,0.02,0.12,0,0,0,0.03,0.06,0
TRUE,1971-04-11,48,36,0.09,0.26,0.96,0.53,0.02,0.12,0,0,0,0.03,0.06
FALSE,1971-04-12,64,34,0,0.09,0.26,0.96,0.53,0.02,0.12,0,0,0,0.03
FALSE,1971-04-13,69,51,0,0,0.09,0.26,0.96,0.53,0.02,0.12,0,0,0
FALSE,1971-04-14,57,44,0,0,0,0.09,0.26,0.96,0.53,0.02,0.12,0,0
TRUE,1971-04-15,52,39,0.05,0,0,0,0.09,0.26,0.96,0.53,0.02,0.12,0
TRUE,1971-04-16,49,41,0.01,0.05,0,0,0,0.09,0.26,0.96,0.53,0.02,0.12
TRUE,1971-04-17,56,43,0.15,0.01,0.05,0,0,0,0.09,0.26,0.96,0.53,0.02
FALSE,1971-04-18,54,43,0,0.15,0.01,0.05,0,0,0,0.09,0.26,0.96,0.53
FALSE,1971-04-19,60,40,0,0,0.15,0.01,0.05,0,0,0,0.09,0.26,0.96
TRUE,1971-04-20,51,44,0.08,0,0,0.15,0.01,0.05,0,0,0,0.09,0.26
FALSE,1971-04-21,54,41,0,0.08,0,0,0.15,0.01,0.05,0,0,0,0.09
FALSE,1971-04-22,55,41,0,0,0.08,0,0,0.15,0.01,0.05,0,0,0
FALSE,1971-04-23,56,41,0,0,0,0.08,0,0,0.15,0.01,0.05,0,0
TRUE,1971-04-24,54,42,0.03,0,0,0,0.08,0,0,0.15,0.01,0.05,0
FALSE,1971-04-25,70,41,0,0.03,0,0,0,0.08,0,0,0.15,0.01,0.05
FALSE,1971-04-26,76,53,0,0,0.03,0,0,0,0.08,0,0,0.15,0.01
FALSE,1971-04-27,55,46,0,0,0,0.03,0,0,0,0.08,0,0,0.15
FALSE,1971-04-28,55,44,0,0,0,0,0.03,0,0,0,0.08,0,0
FALSE,1971-04-29,60,43,0,0,0,0,0,0.03,0,0,0,0.08,0
FALSE,1971-04-30,67,44,0,0,0,0,0,0,0.03,0,0,0,0.08
FALSE,1971-05-01,69,50,0,0,0,0,0,0,0,0.03,0,0,0
FALSE,1971-05-02,71,50,0,0,0,0,0,0,0,0,0.03,0,0
FALSE,1971-05-03,73,49,0,0,0,0,0,0,0,0,0,0.03,0
TRUE,1971-05-04,52,47,0.06,0,0,0,0,0,0,0,0,0,0.03
TRUE,1971-05-05,51,45,0.03,0.06,0,0,0,0,0,0,0,0,0
FALSE,1971-05-06,64,44,0,0.03,0.06,0,0,0,0,0,0,0,0
FALSE,1971-05-07,77,48,0,0,0.03,0.06,0,0,0,0,0,0,0
FALSE,1971-05-08,59,45,0,0,0,0.03,0.06,0,0,0,0,0,0
FALSE,1971-05-09,64,41,0,0,0,0,0.03,0.06,0,0,0,0,0
FALSE,1971-05-10,72,45,0,0,0,0,0,0.03,0.06,0,0,0,0
FALSE,1971-05-11,87,50,0,0,0,0,0,0,0.03,0.06,0,0,0
TRUE,1971-05-12,63,48,0.11,0,0,0,0,0,0,0.03,0.06,0,0
TRUE,1971-05-13,57,43,0.15,0.11,0,0,0,0,0,0,0.03,0.06,0
FALSE,1971-05-14,57,41,0,0.15,0.11,0,0,0,0,0,0,0.03,0.06
TRUE,1971-05-15,61,46,0.22,0,0.15,0.11,0,0,0,0,0,0,0.03
TRUE,1971-05-16,51,41,0.31,0.22,0,0.15,0.11,0,0,0,0,0,0
FALSE,1971-05-17,57,41,0,0.31,0.22,0,0.15,0.11,0,0,0,0,0
TRUE,1971-05-18,61,42,0.1,0,0.31,0.22,0,0.15,0.11,0,0,0,0
TRUE,1971-05-19,53,45,0.15,0.1,0,0.31,0.22,0,0.15,0.11,0,0,0
TRUE,1971-05-20,54,42,0.01,0.15,0.1,0,0.31,0.22,0,0.15,0.11,0,0
FALSE,1971-05-21,66,41,0,0.01,0.15,0.1,0,0.31,0.22,0,0.15,0.11,0
FALSE,1971-05-22,70,48,0,0,0.01,0.15,0.1,0,0.31,0.22,0,0.15,0.11
FALSE,1971-05-23,66,47,0,0,0,0.01,0.15,0.1,0,0.31,0.22,0,0.15
TRUE,1971-05-24,62,51,0.05,0,0,0,0.01,0.15,0.1,0,0.31,0.22,0
TRUE,1971-05-25,66,53,0.04,0.05,0,0,0,0.01,0.15,0.1,0,0.31,0.22
FALSE,1971-05-26,67,54,0,0.04,0.05,0,0,0,0.01,0.15,0.1,0,0.31
FALSE,1971-05-27,71,50,0,0,0.04,0.05,0,0,0,0.01,0.15,0.1,0
FALSE,1971-05-28,69,47,0,0,0,0.04,0.05,0,0,0,0.01,0.15,0.1
TRUE,1971-05-29,51,46,0.19,0,0,0,0.04,0.05,0,0,0,0.01,0.15
FALSE,1971-05-30,53,43,0,0.19,0,0,0,0.04,0.05,0,0,0,0.01
TRUE,1971-05-31,54,47,0.01,0,0.19,0,0,0,0.04,0.05,0,0,0
TRUE,1971-06-01,55,44,0.03,0.01,0,0.19,0,0,0,0.04,0.05,0,0
FALSE,1971-06-02,54,48,0,0.03,0.01,0,0.19,0,0,0,0.04,0.05,0
TRUE,1971-06-03,52,48,0.12,0,0.03,0.01,0,0.19,0,0,0,0.04,0.05
TRUE,1971-06-04,60,45,0.06,0.12,0,0.03,0.01,0,0.19,0,0,0,0.04
FALSE,1971-06-05,70,47,0,0.06,0.12,0,0.03,0.01,0,0.19,0,0,0
TRUE,1971-06-06,65,48,0.11,0,0.06,0.12,0,0.03,0.01,0,0.19,0,0
FALSE,1971-06-07,62,50,0,0.11,0,0.06,0.12,0,0.03,0.01,0,0.19,0
FALSE,1971-06-08,58,48,0,0,0.11,0,0.06,0.12,0,0.03,0.01,0,0.19
FALSE,1971-06-09,67,44,0,0,0,0.11,0,0.06,0.12,0,0.03,0.01,0
TRUE,1971-06-10,62,52,0.11,0,0,0,0.11,0,0.06,0.12,0,0.03,0.01
FALSE,1971-06-11,63,51,0,0.11,0,0,0,0.11,0,0.06,0.12,0,0.03
FALSE,1971-06-12,65,50,0,0,0.11,0,0,0,0.11,0,0.06,0.12,0
TRUE,1971-06-13,60,48,0.13,0,0,0.11,0,0,0,0.11,0,0.06,0.12
TRUE,1971-06-14,62,49,0.01,0.13,0,0,0.11,0,0,0,0.11,0,0.06
FALSE,1971-06-15,64,48,0,0.01,0.13,0,0,0.11,0,0,0,0.11,0
FALSE,1971-06-16,64,48,0,0,0.01,0.13,0,0,0.11,0,0,0,0.11
FALSE,1971-06-17,66,47,0,0,0,0.01,0.13,0,0,0.11,0,0,0
TRUE,1971-06-18,63,53,0.4,0,0,0,0.01,0.13,0,0,0.11,0,0
TRUE,1971-06-19,66,54,0.15,0.4,0,0,0,0.01,0.13,0,0,0.11,0
FALSE,1971-06-20,66,55,0,0.15,0.4,0,0,0,0.01,0.13,0,0,0.11
FALSE,1971-06-21,80,53,0,0,0.15,0.4,0,0,0,0.01,0.13,0,0
TRUE,1971-06-22,70,55,0.04,0,0,0.15,0.4,0,0,0,0.01,0.13,0
FALSE,1971-06-23,65,50,0,0.04,0,0,0.15,0.4,0,0,0,0.01,0.13
TRUE,1971-06-24,54,47,0.86,0,0.04,0,0,0.15,0.4,0,0,0,0.01
TRUE,1971-06-25,62,47,0.13,0.86,0,0.04,0,0,0.15,0.4,0,0,0
TRUE,1971-06-26,63,47,0.02,0.13,0.86,0,0.04,0,0,0.15,0.4,0,0
FALSE,1971-06-27,60,49,0,0.02,0.13,0.86,0,0.04,0,0,0.15,0.4,0
TRUE,1971-06-28,55,48,0.11,0,0.02,0.13,0.86,0,0.04,0,0,0.15,0.4
FALSE,1971-06-29,64,49,0,0.11,0,0.02,0.13,0.86,0,0.04,0,0,0.15
FALSE,1971-06-30,65,48,0,0,0.11,0,0.02,0.13,0.86,0,0.04,0,0
FALSE,1971-07-01,65,49,0,0,0,0.11,0,0.02,0.13,0.86,0,0.04,0
FALSE,1971-07-02,68,48,0,0,0,0,0.11,0,0.02,0.13,0.86,0,0.04
FALSE,1971-07-03,72,49,0,0,0,0,0,0.11,0,0.02,0.13,0.86,0
FALSE,1971-07-04,63,52,0,0,0,0,0,0,0.11,0,0.02,0.13,0.86
TRUE,1971-07-05,59,48,0.17,0,0,0,0,0,0,0.11,0,0.02,0.13
TRUE,1971-07-06,64,47,0.03,0.17,0,0,0,0,0,0,0.11,0,0.02
FALSE,1971-07-07,71,48,0,0.03,0.17,0,0,0,0,0,0,0.11,0
TRUE,1971-07-08,65,55,0.08,0,0.03,0.17,0,0,0,0,0,0,0.11
TRUE,1971-07-09,67,54,0.24,0.08,0,0.03,0.17,0,0,0,0,0,0
TRUE,1971-07-10,59,53,0.16,0.24,0.08,0,0.03,0.17,0,0,0,0,0
FALSE,1971-07-11,66,53,0,0.16,0.24,0.08,0,0.03,0.17,0,0,0,0
FALSE,1971-07-12,71,53,0,0,0.16,0.24,0.08,0,0.03,0.17,0,0,0
FALSE,1971-07-13,77,52,0,0,0,0.16,0.24,0.08,0,0.03,0.17,0,0
FALSE,1971-07-14,79,56,0,0,0,0,0.16,0.24,0.08,0,0.03,0.17,0
FALSE,1971-07-15,81,56,0,0,0,0,0,0.16,0.24,0.08,0,0.03,0.17
FALSE,1971-07-16,80,58,0,0,0,0,0,0,0.16,0.24,0.08,0,0.03
FALSE,1971-07-17,84,58,0,0,0,0,0,0,0,0.16,0.24,0.08,0
FALSE,1971-07-18,89,61,0,0,0,0,0,0,0,0,0.16,0.24,0.08
FALSE,1971-07-19,87,63,0,0,0,0,0,0,0,0,0,0.16,0.24
FALSE,1971-07-20,88,63,0,0,0,0,0,0,0,0,0,0,0.16
FALSE,1971-07-21,85,61,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-22,76,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-23,65,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-24,76,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-25,86,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-26,92,62,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-27,86,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-28,82,57,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-29,95,61,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-30,76,58,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-07-31,71,60,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-01,76,60,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-02,78,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-03,75,57,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-04,78,62,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-05,81,63,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-06,77,62,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-07,82,59,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-08,90,61,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-09,94,62,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-10,94,62,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-11,91,61,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-12,82,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-13,70,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-14,74,57,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-15,77,56,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-16,74,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-17,78,57,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-18,78,54,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-08-19,81,56,0,0,0,0,0,0,0,0,0,0,0
TRUE,1971-08-20,77,62,0.01,0,0,0,0,0,0,0,0,0,0
TRUE,1971-08-21,74,58,0.36,0.01,0,0,0,0,0,0,0,0,0
TRUE,1971-08-22,68,56,0.1,0.36,0.01,0,0,0,0,0,0,0,0
FALSE,1971-08-23,73,55,0,0.1,0.36,0.01,0,0,0,0,0,0,0
FALSE,1971-08-24,79,55,0,0,0.1,0.36,0.01,0,0,0,0,0,0
FALSE,1971-08-25,73,58,0,0,0,0.1,0.36,0.01,0,0,0,0,0
FALSE,1971-08-26,75,53,0,0,0,0,0.1,0.36,0.01,0,0,0,0
FALSE,1971-08-27,77,54,0,0,0,0,0,0.1,0.36,0.01,0,0,0
FALSE,1971-08-28,81,58,0,0,0,0,0,0,0.1,0.36,0.01,0,0
FALSE,1971-08-29,70,56,0,0,0,0,0,0,0,0.1,0.36,0.01,0
TRUE,1971-08-30,72,58,0.02,0,0,0,0,0,0,0,0.1,0.36,0.01
TRUE,1971-08-31,62,53,0.08,0.02,0,0,0,0,0,0,0,0.1,0.36
TRUE,1971-09-01,64,53,0.53,0.08,0.02,0,0,0,0,0,0,0,0.1
TRUE,1971-09-02,65,53,0.66,0.53,0.08,0.02,0,0,0,0,0,0,0
FALSE,1971-09-03,67,55,0,0.66,0.53,0.08,0.02,0,0,0,0,0,0
FALSE,1971-09-04,73,50,0,0,0.66,0.53,0.08,0.02,0,0,0,0,0
TRUE,1971-09-05,61,54,0.32,0,0,0.66,0.53,0.08,0.02,0,0,0,0
TRUE,1971-09-06,64,52,0.22,0.32,0,0,0.66,0.53,0.08,0.02,0,0,0
FALSE,1971-09-07,68,49,0,0.22,0.32,0,0,0.66,0.53,0.08,0.02,0,0
TRUE,1971-09-08,62,48,0.01,0,0.22,0.32,0,0,0.66,0.53,0.08,0.02,0
TRUE,1971-09-09,66,52,0.1,0.01,0,0.22,0.32,0,0,0.66,0.53,0.08,0.02
TRUE,1971-09-10,71,50,0.01,0.1,0.01,0,0.22,0.32,0,0,0.66,0.53,0.08
FALSE,1971-09-11,67,54,0,0.01,0.1,0.01,0,0.22,0.32,0,0,0.66,0.53
FALSE,1971-09-12,68,49,0,0,0.01,0.1,0.01,0,0.22,0.32,0,0,0.66
FALSE,1971-09-13,64,53,0,0,0,0.01,0.1,0.01,0,0.22,0.32,0,0
FALSE,1971-09-14,63,48,0,0,0,0,0.01,0.1,0.01,0,0.22,0.32,0
FALSE,1971-09-15,64,47,0,0,0,0,0,0.01,0.1,0.01,0,0.22,0.32
FALSE,1971-09-16,72,52,0,0,0,0,0,0,0.01,0.1,0.01,0,0.22
FALSE,1971-09-17,76,53,0,0,0,0,0,0,0,0.01,0.1,0.01,0
FALSE,1971-09-18,74,48,0,0,0,0,0,0,0,0,0.01,0.1,0.01
FALSE,1971-09-19,72,49,0,0,0,0,0,0,0,0,0,0.01,0.1
FALSE,1971-09-20,70,50,0,0,0,0,0,0,0,0,0,0,0.01
FALSE,1971-09-21,72,45,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-09-22,76,47,0,0,0,0,0,0,0,0,0,0,0
FALSE,1971-09-23,65,49,0,0,0,0,0,0,0,0,0,0,0
TRUE,1971-09-24,61,52,0.55,0,0,0,0,0,0,0,0,0,0
TRUE,1971-09-25,59,49,0.03,0.55,0,0,0,0,0,0,0,0,0
FALSE,1971-09-26,61,47,0,0.03,0.55,0,0,0,0,0,0,0,0
TRUE,1971-09-27,56,49,0.41,0,0.03,0.55,0,0,0,0,0,0,0
TRUE,1971-09-28,52,45,0.66,0.41,0,0.03,0.55,0,0,0,0,0,0
TRUE,1971-09-29,55,43,0.01,0.66,0.41,0,0.03,0.55,0,0,0,0,0
FALSE,1971-09-30,57,44,0,0.01,0.66,0.41,0,0.03,0.55,0,0,0,0
FALSE,1971-10-01,60,47,0,0,0.01,0.66,0.41,0,0.03,0.55,0,0,0
FALSE,1971-10-02,64,49,0,0,0,0.01,0.66,0.41,0,0.03,0.55,0,0
FALSE,1971-10-03,64,52,0,0,0,0,0.01,0.66,0.41,0,0.03,0.55,0
FALSE,1971-10-04,72,57,0,0,0,0,0,0.01,0.66,0.41,0,0.03,0.55
FALSE,1971-10-05,70,56,0,0,0,0,0,0,0.01,0.66,0.41,0,0.03
TRUE,1971-10-06,60,54,0.01,0,0,0,0,0,0,0.01,0.66,0.41,0
TRUE,1971-10-07,65,52,0.01,0.01,0,0,0,0,0,0,0.01,0.66,0.41
FALSE,1971-10-08,67,51,0,0.01,0.01,0,0,0,0,0,0,0.01,0.66
FALSE,1971-10-09,71,47,0,0,0.01,0.01,0,0,0,0,0,0,0.01
FALSE,1971-10-10,64,54,0,0,0,0.01,0.01,0,0,0,0,0,0
FALSE,1971-10-11,63,51,0,0,0,0,0.01,0.01,0,0,0,0,0
FALSE,1971-10-12,67,48,0,0,0,0,0,0.01,0.01,0,0,0,0
TRUE,1971-10-13,58,46,0.15,0,0,0,0,0,0.01,0.01,0,0,0
TRUE,1971-10-14,49,46,0.66,0.15,0,0,0,0,0,0.01,0.01,0,0
FALSE,1971-10-15,56,44,0,0.66,0.15,0,0,0,0,0,0.01,0.01,0
FALSE,1971-10-16,55,42,0,0,0.66,0.15,0,0,0,0,0,0.01,0.01
FALSE,1971-10-17,50,37,0,0,0,0.66,0.15,0,0,0,0,0,0.01
TRUE,1971-10-18,53,45,0.66,0,0,0,0.66,0.15,0,0,0,0,0
TRUE,1971-10-19,55,46,0.63,0.66,0,0,0,0.66,0.15,0,0,0,0
TRUE,1971-10-20,54,44,0.13,0.63,0.66,0,0,0,0.66,0.15,0,0,0
FALSE,1971-10-21,55,43,0,0.13,0.63,0.66,0,0,0,0.66,0.15,0,0
TRUE,1971-10-22,53,47,0.43,0,0.13,0.63,0.66,0,0,0,0.66,0.15,0
FALSE,1971-10-23,52,44,0,0.43,0,0.13,0.63,0.66,0,0,0,0.66,0.15
FALSE,1971-10-24,54,44,0,0,0.43,0,0.13,0.63,0.66,0,0,0,0.66
TRUE,1971-10-25,54,47,0.13,0,0,0.43,0,0.13,0.63,0.66,0,0,0
TRUE,1971-10-26,51,35,0.06,0.13,0,0,0.43,0,0.13,0.63,0.66,0,0
TRUE,1971-10-27,45,34,0.3,0.06,0.13,0,0,0.43,0,0.13,0.63,0.66,0
FALSE,1971-10-28,45,30,0,0.3,0.06,0.13,0,0,0.43,0,0.13,0.63,0.66
FALSE,1971-10-29,43,31,0,0,0.3,0.06,0.13,0,0,0.43,0,0.13,0.63
TRUE,1971-10-30,42,37,0.19,0,0,0.3,0.06,0.13,0,0,0.43,0,0.13
TRUE,1971-10-31,50,37,0.21,0.19,0,0,0.3,0.06,0.13,0,0,0.43,0
FALSE,1971-11-01,52,42,0,0.21,0.19,0,0,0.3,0.06,0.13,0,0,0.43
FALSE,1971-11-02,50,41,0,0,0.21,0.19,0,0,0.3,0.06,0.13,0,0
TRUE,1971-11-03,52,44,1.37,0,0,0.21,0.19,0,0,0.3,0.06,0.13,0
TRUE,1971-11-04,51,37,0.28,1.37,0,0,0.21,0.19,0,0,0.3,0.06,0.13
FALSE,1971-11-05,46,33,0,0.28,1.37,0,0,0.21,0.19,0,0,0.3,0.06
FALSE,1971-11-06,49,35,0,0,0.28,1.37,0,0,0.21,0.19,0,0,0.3
TRUE,1971-11-07,52,41,0.3,0,0,0.28,1.37,0,0,0.21,0.19,0,0
TRUE,1971-11-08,51,45,0.05,0.3,0,0,0.28,1.37,0,0,0.21,0.19,0
TRUE,1971-11-09,55,46,0.11,0.05,0.3,0,0,0.28,1.37,0,0,0.21,0.19
TRUE,1971-11-10,52,48,0.63,0.11,0.05,0.3,0,0,0.28,1.37,0,0,0.21
TRUE,1971-11-11,55,48,0.1,0.63,0.11,0.05,0.3,0,0,0.28,1.37,0,0
TRUE,1971-11-12,55,46,0.35,0.1,0.63,0.11,0.05,0.3,0,0,0.28,1.37,0
TRUE,1971-11-13,55,43,0.11,0.35,0.1,0.63,0.11,0.05,0.3,0,0,0.28,1.37
TRUE,1971-11-14,47,42,0.1,0.11,0.35,0.1,0.63,0.11,0.05,0.3,0,0,0.28
TRUE,1971-11-15,49,42,0.1,0.1,0.11,0.35,0.1,0.63,0.11,0.05,0.3,0,0
FALSE,1971-11-16,48,40,0,0.1,0.1,0.11,0.35,0.1,0.63,0.11,0.05,0.3,0
TRUE,1971-11-17,44,35,0.04,0,0.1,0.1,0.11,0.35,0.1,0.63,0.11,0.05,0.3
FALSE,1971-11-18,45,38,0,0.04,0,0.1,0.1,0.11,0.35,0.1,0.63,0.11,0.05
TRUE,1971-11-19,52,43,0.01,0,0.04,0,0.1,0.1,0.11,0.35,0.1,0.63,0.11
FALSE,1971-11-20,55,47,0,0.01,0,0.04,0,0.1,0.1,0.11,0.35,0.1,0.63
